Year,Loudness,Hotttnesss,Familiarity
2000,-14.23,0.404897335,0.593496044
2000,-15,0.410053623,0.662250484
2000,-8.328,0.4695139,0.676492513
2000,-10.718,0.438234414,0.897178038
2000,-10.261,0.449668691,0.699924765
2000,-8.07,0.372356588,0.515033584
2000,-14.031,0.379222861,0.510993042
2000,-16.468,0.362398213,0.543247116
2000,-8.285,0.413254693,0.620963981
2000,-6.618,1.005941966,0.845601887
2000,-10.96,0.397594324,0.606885311
2000,-6.57,0.413393911,0.712098902
2000,-7.638,0.443875676,0.686811617
2000,-6.72,0.4695139,0.676492513
2000,-2.973,0.804830428,0.871010615
2000,-12.008,0.425126208,0.610713219
2000,-9.104,0.421388265,0.507016081
2000,-5.145,0.384079784,0.575646718
2000,-13.807,0.359662997,0.580367095
2000,-5.031,0.449423635,0.603382768
2000,-11.622,0.451219237,0.640757317
2000,-3.053,0.419967936,0.609819761
2000,-15.006,0.438779161,0.645426499
2000,-11.926,0.379222861,0.510993042
2000,-5.065,0.447330487,0.749077779
2000,-4.78,0.779118679,0.887386081
2000,-3.432,0.339457315,0.48307464
2000,-5.013,0.511526435,0.684894723
2000,-24.705,0.331090126,0.416141022
2000,-12.632,0.343508878,0.533650139
2000,-2.801,0.592614927,0.851417629
2000,-8.648,0.364384924,0.58547954
2000,-5.956,0.406517869,0.509021261
2000,-13.959,0.392994623,0.599133769
2000,-5.47,0.592614927,0.851417629
2000,-12.957,0.369470511,0.547801656
2000,-12.671,0.392994623,0.599133769
2000,-10.33,0.297809313,0.432323768
2000,-3.574,1.005941966,0.845601887
2000,-13.379,0.391585329,0.502453177
2000,-19.597,0.351998338,0.543290243
2000,-6.824,0.436730221,0.601395113
2000,-8.482,0.320971149,0.422019321
2000,-8.183,0.354574371,0.58329863
2000,-8.644,0.429689629,0.773271848
2000,-5.58,0.201037195,0.328179991
2000,-11.59,0.512226738,0.786427083
2000,-4.462,0.350182732,0.605278551
2000,-7.272,0.438779161,0.645426499
2000,-7.721,0.461026521,0.601245988
2000,-3.825,0.555968804,0.737972528
2000,-4.048,0.488536125,0.681090692
2000,-7.667,0.29040509,0.407044806
2000,-6.875,0.354574371,0.58329863
2000,-8.342,0.504964406,0.737001277
2000,-9.265,0.376048749,0.550752435
2000,-5.921,0.580345271,0.801989216
2000,-12.518,0.33156622,0.515932603
2000,-6.357,0.442992869,0.640151544
2000,-9.154,0.361917926,0.629008226
2000,-6.431,0.477889304,0.791465542
2000,-7.531,0.347006921,0.581884359
2000,-6.952,0.45755391,0.668370612
2000,-11.727,0.462190105,0.624252499
2000,-11.41,0.425126208,0.610713219
2000,-11.806,0.438168226,0.610427725
2000,-10.182,0.414834941,0.633402342
2000,-8.209,0.501360613,0.724284927
2000,-5.957,0.334937283,0.447804201
2000,-13.915,0.371157041,0.530630809
2000,-9.2,0.48818139,0.600195393
2000,-4.151,0.419967936,0.609819761
2000,-3.375,0.384549528,0.590131052
2000,-3.353,0.804830428,0.871010615
2000,-7.804,0.345734866,0.531829216
2000,-6.052,0.791143002,0.887386081
2000,-21.82,0.424953084,0.674970293
2000,-8.975,0.539644312,0.809828123
2000,-18.995,0.351998338,0.543290243
2000,-8.577,0.418418097,0.57961456
2000,-4.673,0.647224724,0.88792045
2000,-2.274,0.804830428,0.871010615
2000,-6.991,0.36950575,0.56573878
2000,-9.559,0.347006921,0.581884359
2000,-10.736,0.677482479,0.832011769
2000,-9.071,0.448653471,0.641197515
2000,-8.588,0.370747684,0.533724477
2000,-3.989,0.804830428,0.871010615
2000,-8.765,0.386861225,0.554851898
2000,-13.844,0.373832894,0.325700771
2000,-5.055,0.488536125,0.681090692
2000,-22.377,0.462190105,0.624252499
2000,-7.212,0.336816923,0.411243889
2000,-20.343,0.325018376,0.438213094
2000,-6.028,0.467885511,0.691850737
2000,-7.072,0.710879071,0.820072418
2000,-9.022,0.379222861,0.510993042
2000,-5.769,0.39301573,0.627185249
2000,-14.519,0.453435791,0.632242851
2000,-11.026,0.403250466,0.544483877
2000,-9.833,0.463757784,0.674854147
2000,-7.21,0.29168584,0.435448191
2000,-9.369,0.343062991,0.587818593
2000,-7.324,0.51676403,0.75738997
2000,-4.875,0.555138322,0.81592342
2000,-13.535,0,0.356278313
2000,-5.072,0.548228209,0.89185378
2000,-7.051,0.434859589,0.626957723
2000,-7.198,0.440326073,0.680620248
2000,-21.304,0.427914247,0.669726188
2000,-8.242,0.388438522,0.588580772
2000,-3.676,0.725746082,0.831240277
2000,-7.724,0.458987258,0.690492032
2000,-14.659,0,0.631482179
2000,-4.859,0.301246881,0.512740226
2000,-11.336,0.336645937,0.496128895
2000,-8.099,0.501825944,0.803087355
2000,-15.406,0.369470511,0.547801656
2000,-10.449,0,0.356278313
2000,-21.694,0.453435791,0.632242851
2000,-7.736,0.455558797,0.733433227
2000,-3.693,0.631289508,0.947327507
2000,-4.652,0.33457736,0.50407567
2000,-4.802,0.488536125,0.681090692
2000,-5.205,0.60725728,0.947327507
2000,-11,0.472281211,0.632130913
2000,-15.218,0.694128503,0.832011769
2000,-8.714,0.311559176,0.439907658
2000,-13.559,0.379960767,0.498834975
2000,-8.315,0.414834941,0.633402342
2000,-9.171,0.56485575,0.842423318
2000,-17.548,0.413254693,0.620963981
2000,-5.065,1.005941966,0.845601887
2000,-3.145,0.601729756,0.821697317
2000,-10.007,0.517342286,0.77149215
2000,-10.03,0.4785322,0.609742243
2000,-11.187,0.449668691,0.699924765
2000,-15.901,0.643072293,0.832011769
2000,-14.547,0.462190105,0.624252499
2000,-5.827,0.555138322,0.81592342
2000,-3.952,0.544321915,0.749217793
2000,-10.6,0.104101666,0.282317588
2000,-7.132,0.414834941,0.633402342
2000,-38.148,0.35329029,0.41254463
2000,-4.805,0.425450614,0.674839436
2000,-13.399,0.359324727,0.557875168
2000,-7.754,0.36950575,0.56573878
2000,-6.724,0.517170481,0.687294463
2000,-10.312,0.399090239,0.565624721
2000,-6.231,0.431448035,0.577232155
2000,-8.004,0.487202995,0.606011003
2000,-5.497,0.550422825,0.84219335
2000,-12.793,0.39301573,0.627185249
2000,-5.008,0.488536125,0.681090692
2000,-6.065,0.550212244,0.747556581
2000,-8.387,0.504855154,0.704994472
2000,-4.159,0.550422825,0.84219335
2000,-9.07,0.322482578,0.495502207
2000,-5.878,0.365026438,0.560351641
2000,-4.842,0.377828215,0.614887588
2000,-6.282,0.438779161,0.645426499
2000,-29.407,0.491828704,0.679519208
2000,-11.637,0.675887011,0.899934952
2000,-12.922,0.448593803,0.565089892
2000,-8.211,0.517342286,0.77149215
2000,-12.517,0.25706292,0.341513855
2001,-2.658,0.322485106,0.562463784
2001,-10.296,0.493566843,0.743129776
2001,-4.953,0.498395338,0.70334944
2001,-5.21,0.555968804,0.737972528
2001,-12.717,0.350327605,0.530605798
2001,-8.161,0.27238546,0.406166635
2001,-6.531,0.498668875,0.693009204
2001,-4.178,0.442652003,0.646618529
2001,-3.937,0.574274731,0.780461749
2001,-14.123,0.291539727,0.39413854
2001,-8.576,0.625080481,0.847081688
2001,-3.637,0.776167742,0.830884642
2001,-8.654,0.419860994,0.633313609
2001,-4.314,0.37082899,0.546788717
2001,-16.263,0.37632596,0.558481253
2001,-6.022,0.477310881,0.834538586
2001,-10.362,0.269496479,0.387831052
2001,-3.306,0.574274731,0.780461749
2001,-8.733,0.448653471,0.641197515
2001,-4.732,0.354517343,0.546206711
2001,-7.268,0.344171478,0.475300882
2001,-8.154,0.416173065,0.706827671
2001,-9.057,0.406508249,0.635087811
2001,-3.593,0.431448035,0.577232155
2001,-5.716,0.416935872,0.619260605
2001,-4.231,0.377432972,0.504223777
2001,-9.535,0.370027459,0.450340395
2001,-4.947,0.60725728,0.153605548
2001,-6.028,0.394884438,0.590792957
2001,-5.173,0.33581192,0.508421718
2001,-6.338,0.487406994,0.772172543
2001,-8.92,0.396619566,0.691973119
2001,-6.265,0.291183521,0.509512016
2001,-5.612,0.437964733,0.652367864
2001,-7.884,0.383524247,0.54858513
2001,-16.067,0.282402199,0.221726078
2001,-6.547,0.524378988,0.844039532
2001,-6.042,0.40606255,0.609807806
2001,-3.478,0.376688631,0.567814264
2001,-5.92,0.401723686,0.651045661
2001,-4.739,0.381044109,0.49145852
2001,-4.866,0.351841896,0.484311162
2001,-20.499,0.394217199,0.665322162
2001,-4.029,0.56485575,0.842423318
2001,-9.559,0.420937755,0.6051397
2001,-4.732,0.529165902,0.825192029
2001,-7.629,0.393274491,0.693287839
2001,-5.057,0.540630686,0.710445622
2001,-25.395,0.365533756,0.561370907
2001,-5.641,0.33953242,0.563748627
2001,-9.781,0.335335108,0.518337026
2001,-5.17,0,0.536655656
2001,-6.036,0.33810401,0.596642396
2001,-12.88,0.414780659,0.558007752
2001,-17.549,0.414780659,0.558007752
2001,-15.963,0.350787891,0.506126774
2001,-8.744,0.579441938,0.899279599
2001,-9.089,0.365260893,0.496794628
2001,-14.181,0.34054408,0.479755041
2001,-6.62,0.443098947,0.652801355
2001,-23.476,0.399451724,0.698770478
2001,-8.19,0.578993549,0.81195304
2001,-8.71,0.350285512,0.522490451
2001,-16.016,0.516963731,0.668020249
2001,-9.795,0.494381209,0.668204961
2001,-5.059,0.429097812,0.636436672
2001,-8.043,0.393274491,0.693287839
2001,-13.232,0.365260893,0.496794628
2001,-6.084,0.579441938,0.899279599
2001,-10.849,0.27238546,0.406166635
2001,-5.21,0.657583814,0.811890081
2001,-6.355,0.308163474,0.427790621
2001,-1.81,0.560912657,0.877119424
2001,-5.958,0.442348448,0.460409667
2001,-3.834,0.417351056,0.575412601
2001,-9.322,0.397569595,0.664559979
2001,-6.246,0.316724551,0.472247769
2001,-7.856,0.543954417,0.645720023
2001,-6.288,0.578790799,0.772518285
2001,-4.665,0.531213287,0.803619262
2001,-6.112,0.310309149,0.410145992
2001,-5.673,0.403602008,0.588278826
2001,-16.239,0.472281211,0.632130913
2001,-5.306,0.414275682,0.61828473
2001,-9.031,0.670106173,0.882111591
2001,-6.025,0.804219797,0.833178561
2001,-9.341,0.379693885,0.47660678
2001,-5.033,0,0.536655656
2001,-11.576,0.266645905,0.315307851
2001,-11.977,0.310544672,0.421187326
2001,-8.141,0.401209642,0.55669334
2001,-15.872,0.385344914,0.591428552
2001,-4.404,0.537675628,0.763010513
2001,-9.936,0.322049814,0.517186242
2001,-5.832,0.405618982,0.644519692
2001,-3.58,0.493566843,0.743129776
2001,-3.756,0.567889145,0.816842854
2001,-3.931,0.335935512,0.484333758
2001,-11.222,0.267124867,0.360729206
2001,-6.121,0.351841896,0.484311162
2001,-7.037,0.68365806,0.899934952
2001,-10.062,0.457981674,0.732571745
2001,-10.317,0.23869635,0.412867488
2001,-5.794,0.625080481,0.847081688
2001,-10.067,0.539644312,0.809828092
2001,-19.61,0.328237664,0.338014664
2001,-16.079,0.439843854,0.57763315
2001,-5.252,0.325563671,0.448644086
2001,-5.308,0.570106512,0.778835827
2001,-3.312,0.335935512,0.484333758
2001,-6.1,0.507115549,0.823548253
2001,-5.067,0.553566172,0.709010525
2001,-14.526,0.441106359,0.623823768
2001,-7.493,0.459660463,0.612543004
2001,-11.96,0.328997859,0.459810163
2001,-7.919,0.322482578,0.495502207
2001,-4.821,0.567889145,0.816842854
2001,-11.008,0.310309149,0.410145992
2001,-16.895,0.37632596,0.558481253
2001,-7.785,0.290513227,0.471929052
2001,-6.779,0.378413814,0.475027801
2001,-9.706,0.315690277,0.487077751
2001,-9.036,0.421120112,0.674633734
2001,-8.147,0.567889145,0.816842854
2001,-3.086,0.599602643,0.826075467
2001,-5.538,0.377961532,0.58893851
2001,-21.852,0.350787891,0.506126774
2001,-7.033,0.605191153,0.775086058
2001,-7.468,0.338074486,0.520599801
2001,-7.99,0.401090254,0.645316974
2001,-4.763,0.400832068,0.540299964
2001,-21.999,0.374862616,0.599019959
2001,-5.113,0.381467815,0.56952416
2001,-6.292,0.381044109,0.49145852
2001,-11.923,0.355974359,0.520553746
2001,-6.135,0.497304911,0.675003401
2001,-5.152,0.504307726,0.701441759
2001,-10.432,0.394884438,0.590792957
2001,-2.307,0.599602643,0.826075467
2001,-1.651,0.338074486,0.520599801
2001,-4.177,0.338074486,0.520599801
2001,-10.918,0.451998594,0.70947262
2001,-9.105,0.360648925,0.53915621
2001,-4.557,0.508813195,0.822316236
2001,-9.647,0.379980017,0.587827036
2001,-8.527,0.481426936,0.730959086
2001,-19.569,0.365533756,0.561370907
2001,-15.512,0.400211298,0.623696863
2001,-11.413,0.516771087,0.740250721
2001,-11.688,0,0.307322663
2001,-8.689,0.606630152,0.686988955
2001,-10.426,0.401090254,0.645316974
2001,-8.837,0.323755395,0.399510392
2001,-13.798,0.352870871,0.569359906
2001,-6.927,0.434346306,0.692655873
2001,-12.878,0.412110495,0.695416519
2001,-4.162,0.442739279,0.625165762
2001,-6.409,0.392325283,0.48040197
2001,-5.823,0.717209855,0.857319901
2001,-10.688,0.43568407,0.621121051
2001,-11.61,0.437964733,0.652367864
2001,-3.941,0.33738758,0.594171892
2001,-4.33,0.416935872,0.619260605
2001,-6.567,0.401090254,0.645316974
2001,-10.418,0.217993638,0.314412069
2001,-11.765,0,0.453912533
2001,-6.929,0,0.536655656
2001,-8.034,0.353156297,0.485921286
2001,-6.765,0.33810401,0.596642396
2001,-5.671,0.299120014,0.436660213
2001,-9.428,0.373552391,0.577228503
2001,-17.186,0.350787891,0.506126774
2001,-12.374,0.43280431,0.517480572
2001,-6.407,0.33581192,0.508421718
2001,-7.173,0.605191153,0.775086058
2001,-7.015,0.403602008,0.588278826
2001,-7.662,0.334555146,0.528197686
2001,-10.41,0.352338668,0.551682526
2001,-10.426,0.466628889,0.701180874
2001,-7.818,0.51912008,0.621629436
2001,-10.449,0.348350022,0.523633032
2001,-3.955,0.587916679,0.909957523
2001,-6.715,0.402033856,0.563421563
2001,-7.151,0.373552391,0.577228503
2001,-11.051,0.401239122,0.559901438
2001,-6.342,0.431854183,0.632608749
2001,-16.691,0.380917171,0.505099139
2001,-9.248,0.457711512,0.645022666
2001,-12.397,0.43568407,0.621121051
2001,-9.272,0.647224724,0.88792045
2001,-3.573,0.766545451,0.86652032
2001,-11.443,0,0.536655656
2001,-6.923,0.368336782,0.577973753
2001,-4.28,0.364787348,0.547228148
2001,-8.077,0.402167048,0.663229688
2001,-8.28,0.434346306,0.692655873
2001,-4.926,0.554291489,0.666652799
2001,-5.438,0.416935872,0.619260605
2001,-8.811,0.238795251,0.421892529
2001,-9.558,0.650665868,0.794331284
2001,-5.349,0.539644312,0.809828092
2001,-4.603,0,0.536655656
2001,-5.55,0.372356588,0.515033584
2001,-8.025,0.477310881,0.834538586
2001,-20.879,0.372393097,0.525475742
2001,-5.653,0.403602008,0.588278826
2001,-6.711,0.373060493,0.609294155
2001,-13.452,0.341288723,0.518743959
2001,-15.304,0.37632596,0.558481253
2001,-1.869,0.417351056,0.575412601
2001,-7.867,0.566138398,0.690893776
2001,-4.377,0.598596745,0.941896455
2001,-6.223,0.580013183,0.567313224
2001,-8.374,0.342537003,0.484463044
2001,-7.557,0.393457111,0.70549178
2001,-5.265,0.457841156,0.804838889
2001,-12.577,0,0.536655656
2002,-10.7,0.452817838,0.590692918
2002,-15.581,0.343281882,0.449323615
2002,-4.779,0.413237884,0.588370653
2002,-5.627,0.378498493,0.473626728
2002,-18.397,0.438234414,0.897178038
2002,-5.386,0.568491815,0.79309437
2002,-23.685,0.366905853,0.432839367
2002,-6.311,0.383877494,0.604820432
2002,-23.15,0.267757495,0.450361261
2002,-6.774,0.725746082,0.831240277
2002,-37.065,0.409762631,0.60981436
2002,-8.691,0.384986117,0.535702528
2002,-7.462,0.428980521,0.632856419
2002,-5.911,0.469177429,0.649157388
2002,-5.371,0.64298222,0.840432467
2002,-7.299,0.372307463,0.688040857
2002,-3.947,0.477889304,0.791465542
2002,-3.741,0.458595403,0.679748141
2002,-6.519,0.393660868,0.605880471
2002,-4.678,0.572027854,0.822908534
2002,-10.621,0.261822385,0.290826477
2002,-10.486,0.48818139,0.600195393
2002,-1.977,0.554564302,0.843322339
2002,-6.992,0.421973968,0.67161064
2002,-14.301,0.343281882,0.449323615
2002,-8.096,0.661349364,0.852699664
2002,-6.965,0.395793546,0.741195239
2002,-4.694,0.352919184,0.537088297
2002,-10.215,0.414780659,0.558007752
2002,-9.642,0.430697046,0.712662163
2002,-7.446,0.916053228,0.865021512
2002,-11.425,0.329391949,0.462996094
2002,-11.783,0.374560253,0.52607728
2002,-6.426,0.515325301,0.858270678
2002,-3.775,0.572027854,0.822908534
2002,-5.765,0.546545162,0.840590438
2002,-9.018,0.431882756,0.679292184
2002,-5.278,0.576201966,0.833967972
2002,-12.838,0.373862971,0.448892805
2002,-4.675,0.677087547,0.909324834
2002,-13.556,0.345306908,0.547230938
2002,-14.863,0.418356681,0.566661658
2002,-4.651,0.542289933,0.7087354
2002,-4.475,0.481339309,0.729212274
2002,-7.958,0.539644312,0.809828092
2002,-6.305,0.421287263,0.636582379
2002,-12.882,0.373862971,0.448892805
2002,-16.794,0.384079784,0.575646718
2002,-12.995,0.373552391,0.577228503
2002,-6.291,0.309794149,0.252652073
2002,-5.983,0.529165902,0.825192029
2002,-10.423,0.358435364,0.562614768
2002,-6.472,0.369609835,0.46626221
2002,-5.136,0.417846148,0.464362591
2002,-7.397,0.405657758,0.537950519
2002,-7.618,0.363506516,0.496152636
2002,-11.136,0.383863704,0.589694605
2002,-4.999,0.383863704,0.589694605
2002,-12.441,0.16131955,0
2002,-5.117,0.550422825,0.84219335
2002,-32.934,0.419100413,0.590804514
2002,-14.015,0.34966963,0.394221668
2002,-2.885,0.442992869,0.640151544
2002,-10.096,0.561830538,0.69480252
2002,-6.499,0.446071584,0.574400789
2002,-7.359,0.355646469,0.470615401
2002,-11.985,0.39364231,0.682355124
2002,-11.895,0.472670741,0.743792498
2002,-7.052,0.226754095,0.377906056
2002,-3.677,0.618219159,0.858677442
2002,-9.639,0.391267796,0.472073585
2002,-10.187,0.787005469,0.934935267
2002,-15.339,0.383863704,0.589694605
2002,-11.163,0.428834536,0.628274449
2002,-8.826,0.328650096,0.573386724
2002,-2.512,0.550762085,0.839275393
2002,-4.745,0.555968804,0.737972528
2002,-14.225,0.331642439,0.404499596
2002,-14.158,0.534429714,0.056017386
2002,-10.338,0.373862971,0.448892805
2002,-9.681,0.386669092,0.51644378
2002,-7.459,0.449602656,0.640695921
2002,-12.796,0.281724673,0.458292314
2002,-4.563,0.45755391,0.668370612
2002,-6.564,0.31318008,0.472468368
2002,-10.232,0.409244639,0.53002231
2002,-6.736,0.677087547,0.909324834
2002,-10.008,0.208174547,0.443246312
2002,-5.011,0.53635118,0.856317427
2002,-22.435,0.549445961,0.766826205
2002,-7.657,0.358435364,0.562614768
2002,-6.125,0.381467815,0.56952416
2002,-5.176,0.519965479,0.873238653
2002,-11.355,0.373862971,0.448892805
2002,-5.764,0.43929204,0.576164587
2002,-5.029,0.419497927,0.565760016
2002,-14.188,0.369470511,0.547801656
2002,-10.935,0.359709363,0.547325147
2002,-6.308,0.396963184,0.658349215
2002,-12.614,0.369470511,0.547801656
2002,-16.683,0.469340374,0.688003349
2002,-17.864,0.362960597,0.485855596
2002,-4.757,0.843380274,0.905477001
2002,-6.149,0.398394107,0.606575679
2002,-8.328,0.162615582,0.4421112
2002,-14.6,0.307902094,0.415784608
2002,-5.683,0.477310881,0.834538586
2002,-12.063,0.505453153,0.714268533
2002,-6.937,0.413237884,0.588370653
2002,-15.879,0,0.199668085
2002,-5.477,0.776167742,0.831197177
2002,-18.161,0.561830538,0.69480252
2002,-4.384,0.394440294,0.52114352
2002,-11.224,0.383863704,0.589694605
2002,-24.22,0.375374819,0.618296844
2002,-26.469,0,0.380341154
2002,-3.831,0.458595403,0.679748141
2002,-4.521,0.524477184,0.651772659
2002,-8.053,0.60797181,0.81444811
2002,-3.798,0.355449048,0.501368343
2002,-4.939,0.363563852,0.593226735
2002,-5.537,0.670106173,0.643544997
2002,-5.104,0.515325301,0.858270678
2002,-16.696,0.302930471,0.532850502
2002,-3.469,0.618219159,0.858677442
2002,-6.818,0.409484253,0.603602148
2002,-6.563,0.369609835,0.46626221
2002,-4.6,0.381467815,0.56952416
2002,-15.49,0.409244639,0.53002231
2002,-8.171,0.25889082,0.471391496
2002,-5.933,0.303618163,0.603550952
2002,-2.908,0.45755391,0.668370612
2002,-7.248,0.415441656,0.701118744
2002,-15.6,0.360350448,0.553104833
2002,-14.103,0.623970266,0.708436678
2002,-16.017,0.347134883,0.47432902
2002,-9.417,0.458592025,0.75504135
2002,-9.758,0.366348439,0.602360696
2002,-13.551,0.389341752,0.580798778
2002,-3.977,0.36753016,0.514076383
2002,-7.547,0.378413814,0.475027801
2002,-5.125,0.776303264,0.839297678
2002,-6.04,0.843380274,0.905477001
2002,-9.427,0.355378552,0.418517721
2002,-13.485,0.335547913,0.512956421
2002,-9.169,0.419776645,0.519969698
2002,-5.743,0.843380274,0.905477001
2002,-4.799,0.407344288,0.606193496
2002,-5.046,0.560912657,0.877119424
2002,-14.479,0.422127199,0.603383145
2002,-26.631,0.378387398,0.478083521
2002,-26.688,0.365533756,0.561370907
2002,-6.737,0.290906325,0.513932264
2002,-8.441,0.327239606,0.42429413
2002,-5.622,0.843380274,0.905477001
2002,-4.46,0.550422825,0.84219335
2002,-7.24,0.41759188,0.522423829
2002,-3.924,0.725746082,0.831240277
2002,-9.846,0.397569595,0.664559979
2002,-3.084,0.588649959,0.88348708
2002,-18.463,0.089998724,0.340925899
2002,-6.404,0.345306908,0.547230938
2002,-4.063,0.436329934,0.655995345
2002,-6.247,0.843380274,0.905477001
2002,-5.928,0.399265,0.616496039
2002,-6.348,0.608849019,0.840432467
2002,-5.426,0.725746082,0.831240277
2002,-6.469,0.542175166,0.772292647
2002,-6.281,0.458592025,0.75504135
2002,-4.665,0.296553691,0.520420053
2002,-5.839,0.371878155,0.583841122
2002,-7.135,0.396619566,0.691973119
2002,-6.297,0.555968804,0.737972528
2002,-5.94,0.507965802,0.830252262
2002,-11.301,0.329391949,0.462996094
2002,-5.158,0.718891456,0.839297678
2002,-5.229,0.560912657,0.877119424
2002,-5.295,0.584836889,0.814506224
2002,-6.188,0.364191244,0.537849447
2002,-10.202,0.425126208,0.610713219
2002,-5.549,0.405234691,0.626803106
2002,-5.64,0.677087547,0.909324834
2002,-4.716,0.618219159,0.858677442
2002,-2.863,0.310317337,0.501368343
2002,-7.763,0.460875113,0.520002445
2002,-9.929,0.446071584,0.574400789
2002,-2.456,0.343772476,0.57328982
2002,-2.321,0.552413346,0.798645179
2002,-13.558,0.477889304,0.791465542
2002,-8.121,0.089998724,0.340925899
2002,-3.495,0.504307726,0.701441759
2002,-6.582,0.413237884,0.588370653
2002,-5.551,0.405657758,0.537950519
2002,-17.647,0.304547713,0.541077952
2002,-9.498,0.409244639,0.53002231
2002,-9.344,0.51676403,0.75738997
2002,-9.4,0.31781096,0.13818761
2002,-9.02,0.461023016,0.604258728
2003,-2.022,0.467538444,0.668674533
2003,-5.907,0.788805935,0.845768866
2003,-14.509,0.351624469,0.483703807
2003,-3.803,0.625080481,0.847081688
2003,-7.255,0.586433379,0.804523521
2003,-16.113,0.3228233,0.331874146
2003,-22.752,0.331351565,0.451977717
2003,-10.968,0.304547713,0.541077952
2003,-7.113,0.332930951,0.508731241
2003,-7.758,0.583732613,0.899709853
2003,-2.542,0.508813195,0.822316236
2003,-5.963,0.33485127,0.506933336
2003,-4.714,0.417727338,0.537908276
2003,-4.683,0.36416381,0.628290857
2003,-4.998,0.453259925,0.796797414
2003,-5.981,0.608849019,0.840432422
2003,-18.152,0.302930471,0.532850502
2003,-11.766,0.479407676,0.694021648
2003,-1.622,0.534429714,0.845373304
2003,-13.637,0.412610819,0.580481348
2003,-8.41,0.336726841,0.611788254
2003,-31.412,0.270025245,0.439789947
2003,-6.473,0.667294596,0.818319359
2003,-5.155,0.381106492,0.480872925
2003,-13.179,0.392994623,0.599133769
2003,-7.693,0.51653518,0.749860753
2003,-9.055,0.40658168,0.526515278
2003,-5.764,0.354369616,0.619530991
2003,-11.258,0.373060493,0.609294155
2003,-6.675,0.303618163,0.603550952
2003,-7.382,0.440867557,0.523962423
2003,-9.296,0.366592713,0.505846145
2003,-8.096,0.328997859,0.459810163
2003,-6.067,0.486783025,0.698969925
2003,-5.227,1.082502557,0.877213746
2003,-9.073,0.412528052,0.576568766
2003,-8.032,0.368054039,0.572500601
2003,-9.853,0.371711094,0.552719818
2003,-3.738,0.631289508,0.947327507
2003,-4.018,0.574497026,0.796419553
2003,-14.818,0.423527585,0.561464646
2003,-6.986,0.41160858,0.597220853
2003,-11.106,0.343428378,0.487356791
2003,-7.42,0.467885511,0.691850737
2003,-8.238,0.578301634,0.655921418
2003,-11.96,0.327875295,0.478770834
2003,-6.465,0.586433379,0.804523521
2003,-2.323,0.467538444,0.668674533
2003,-3.663,0.291451821,0.450562133
2003,-9.041,0.415937641,0.564710159
2003,-12.26,0.607792751,0.838924311
2003,-9.573,0.429353515,0.623154284
2003,-6.259,0.612067268,0.889460725
2003,-5.167,0.512197243,0.577158124
2003,-11.957,0.319980033,0.422386809
2003,-8.706,0.531303319,0.822432829
2003,-4.296,0.352895442,0.514967583
2003,-6.115,0.339020747,0.498946148
2003,-19.64,0.399042081,0.611801471
2003,-4.601,0.291451821,0.450562133
2003,-17.712,0.463192852,0.602766934
2003,-6.984,0.378969801,0.662670206
2003,-23.366,0.315919019,0.435105061
2003,-15.336,0.516963731,0.668020249
2003,-12.686,0.34873593,0.58097151
2003,-8.537,0.479407676,0.694021648
2003,-12.928,0.309656149,0.46258544
2003,-6.738,0.528709934,0.829135422
2003,-10.942,0.586433379,0.804523521
2003,-6.538,0.788805935,0.845768866
2003,-6.382,0.457981674,0.732571745
2003,-3.139,0.380004667,0.524834599
2003,-12.685,0.407602576,0.565050138
2003,-14.023,0.304547713,0.541077952
2003,-10.377,0.372951043,0.59168036
2003,-6.293,0.335935512,0.484333758
2003,-7.532,0.341376268,0.552053803
2003,-9.339,0.415937641,0.564710159
2003,-6.433,0.344814469,0.444926413
2003,-3.737,0.512455643,0.806364125
2003,-12.738,0.404575226,0.545364353
2003,-4.544,0.517328584,0.82785377
2003,-7.409,0.418418097,0.57961456
2003,-8.951,0.331351565,0.451977717
2003,-5.179,0.602115455,0.833893808
2003,-8.011,0.477310881,0.834538586
2003,-8.198,0.511526435,0.684894723
2003,-3.856,0.546383748,0.832757431
2003,-7.881,0.453000826,0.630107322
2003,-12.924,0.386151631,0.55746022
2003,-4.522,0.363160202,0.630346809
2003,-11.528,0.483035298,0.679789024
2003,-9.787,0.304310733,0.504424856
2003,-14.29,0.273269209,0.330647052
2003,-10.212,0.371960266,0.505163005
2003,-5.415,0.434253341,0.583178831
2003,-3.183,0.547764111,0.867258942
2003,-5.559,0.429689629,0.773271848
2003,-3.741,0.547764111,0.867258942
2003,-4.008,0.509456001,0.698532477
2003,-6.705,0.433126588,0.682320611
2003,-5.849,0.483035298,0.679789024
2003,-15.149,0.516963731,0.668020249
2003,-10.137,0.413261378,0.659139477
2003,-7.611,0.37157309,0.578211189
2003,-8.704,0.405618982,0.644519692
2003,-6.934,0.453000826,0.630107322
2003,-14.475,0.430106913,0.526284543
2003,-5.694,0.667294596,0.818319359
2003,-5.028,0.353364767,0.543061143
2003,-10.484,0.409464909,0.616436885
2003,-10.854,0.296268954,0.360031166
2003,-8.229,0.916053228,0.865021512
2003,-8.205,0.298377039,0.581475219
2003,-9.74,0.778673579,0.933916106
2003,-3.116,0.524378988,0.844039532
2003,-5.418,0.40411691,0.598985507
2003,-14.334,0.3138661,0.379734512
2003,-7.818,0.283367108,0.387295691
2003,-4.271,0.384133614,0.676869597
